id,name,serviceGroup,department,description,tags,unit,price,minPrice,officialWarranty,clinicWarranty,origin,avgTreatmentMinutes,avgTreatmentSessions,archivedAt,createdAt,updatedAt,createdById,updatedById
a4094d58-02f2-4d4c-a837-1b77392b2aba,Chỉnh nha mắc cài kim loại thông minh ULTIMA độ 2.1,,Chỉnh nha,,,2 Hàm,35000000,,,,,,,,2018-10-20 17:00:01+00,2025-08-26 02:00:50.516+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
ebc244c0-36d9-4c78-a28b-311bcccf2098,Chỉnh nha mắc cài kim loại thông minh ULTIMA độ 2.2,,Chỉnh nha,,,2 Hàm,40000000,,,,,,,,2018-10-20 17:00:01+00,2025-08-26 02:00:56.839+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
80b1afe7-3e83-4b8d-b784-37f5f4d5a1e6,Chỉnh nha mắc cài kim loại thông minh ULTIMA độ 2.3,,Chỉnh nha,,,2 Hàm,42000000,,,,,,,,2018-10-20 17:00:01+00,2025-08-26 02:01:02.122+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
112886e2-b25b-42b4-86a8-eec2bc1c6e5d,Chỉnh nha mắc cài kim loại thông minh ULTIMA độ 3,,Chỉnh nha,,,2 Hàm,45000000,,,,,,,,2018-10-20 17:00:01+00,2025-08-26 02:01:12.152+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
,,,,,,,,,,,,,,,,,,
bad40375-2ad6-4784-a4dc-600199f1015e,Chỉnh nha Clear Correct độ cơ bản (mini),Chỉnh nha Clear Correct,Chỉnh nha,,,2 Hàm,50000000,,,,,,,,2018-10-20 17:03:00+00,2025-08-24 04:22:14.786+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
cd819930-3451-49c2-b84b-e59c991dbf9c,Chỉnh nha Clear Correct độ 1 (One),Chỉnh nha Clear Correct,Chỉnh nha,,,2 Hàm,70000000,,,,,,,,2018-10-20 17:03:01+00,2025-08-24 04:22:55.243+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
bb2ad1d7-d22f-49e2-bd5a-34a564abd79a,Chỉnh nha Clear Correct độ 2 (Two),Chỉnh nha Clear Correct,Chỉnh nha,,,2 Hàm,90000000,,,,,,,,2018-10-22 17:03:04+00,2025-08-24 04:23:12.552+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
8f91ad5a-9e35-4331-99bc-bb5daf674428,Chỉnh nha Clear Correct độ 3 (Three),Chỉnh nha Clear Correct,Chỉnh nha,,,2 Hàm,100000000,,,,,,,,2018-10-20 17:03:02+00,2025-08-24 04:23:23.615+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
62433225-ccc8-4a75-a627-76daa7787087,Chỉnh nha Clear Correct độ 4 (Unlimited),Chỉnh nha Clear Correct,Chỉnh nha,,,2 Hàm,110000000,,,,,,,,2018-10-20 17:03:03+00,2025-08-24 04:23:35.782+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
,,,,,,,,,,,,,,,,,,
734d52ac-ab33-422a-87ca-6ff6587f9867,Clincheck Invisalign,Chỉnh nha Invisalign,Chỉnh nha,,,2 Hàm,10000000,,,,,,,,2018-10-23 17:03:04+00,2025-08-24 04:24:08.403+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
4261612b-ad3e-4516-ab85-d2d008f4f872,Chình nha Invisalign Essentinal,Chỉnh nha Invisalign,Chỉnh nha,,,2 Hàm,40000000,,,,,,,,2018-10-20 17:00:01+00,2025-08-26 02:22:45.988+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
65c03c0f-594d-48f5-b8a4-ea4a39764fb9,Chỉnh nha Invisalign First - Phase 1,Chỉnh nha Invisalign,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-20 17:00:01+00,2025-09-09 11:13:12.407+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
c697e56e-bd63-4cd1-9409-e8cb7d9b68ee,Chỉnh nha Invisalign độ 0,Chỉnh nha Invisalign,Chỉnh nha,,,2 Hàm,40000000,,,,,,,,2018-10-24 17:03:04+00,2025-08-26 01:51:03.486+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
3eed8eb5-e7dd-4692-9383-42c8465c4508,Chỉnh nha Invisalign độ 1 (Express),Chỉnh nha Invisalign,Chỉnh nha,,,2 Hàm,60000000,,,,,,,,2018-10-20 17:02:28+00,2025-08-24 04:27:46.804+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
23272047-492f-4196-b3bc-fffd484aefff,Chỉnh nha Invisalign độ 2 (Lite),Chỉnh nha Invisalign,Chỉnh nha,,,2 Hàm,80000000,,,,,,,,2018-10-20 17:02:29+00,2025-08-24 04:26:00.209+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
f5a03ef7-053c-4b10-82b9-d0e466fcefcd,Chỉnh nha Invisalign độ 3 (Moderate),Chỉnh nha Invisalign,Chỉnh nha,,,2 Hàm,80000000,,,,,,,,2018-10-20 17:02:31+00,2025-08-24 04:26:20.488+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
14eefcb4-a136-45de-a847-4faec5123008,Chỉnh nha Invisalign độ 4.1 (Comprehensive 3),Chỉnh nha Invisalign,Chỉnh nha,,,2 Hàm,100000000,,,,,,,,2018-10-20 17:02:32+00,2025-08-24 04:26:59.896+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
29b5b83a-9a5d-4847-9ff8-474006e1d645,Chỉnh nha Invisalign độ 4.2 (Comprehensive 5),Chỉnh nha Invisalign,Chỉnh nha,,,2 Hàm,120000000,,,,,,,,2018-10-20 17:02:33+00,2025-08-24 04:27:19.956+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
06624f44-2118-4236-8a74-821704c7a19b,Chỉnh nha Invisalign độ 4.3 (Comprehensive),Chỉnh nha Invisalign,Chỉnh nha,,,2 Hàm,100000000,,,,,,,,2018-10-20 17:00:01+00,2025-08-26 02:02:20.461+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
e2403eeb-d354-4c62-b86e-47db730ce8c9,Máng duy trì Vivera,Chỉnh nha Invisalign,Chỉnh nha,,,Cặp,4000000,,,,,,,,2018-10-20 17:00:01+00,2025-08-26 02:03:24.914+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
,,,,,,,,,,,,,,,,,,
34dcc89c-d962-4b47-a79c-392378d93406,Chỉnh nha mắc cài kim loại thông minh độ cơ bản,Chỉnh nha MC KL thông minh,Chỉnh nha,,,2 Hàm,28000000,,,,,,,,2018-10-22 17:02:33+00,2025-08-24 04:28:31.32+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
5262dc2a-6d2c-4c83-ab46-9f7455bd718d,Chỉnh nha mắc cài kim loại thông minh độ 1,Chỉnh nha MC KL thông minh,Chỉnh nha,,,2 Hàm,32000000,,,,,,,,2018-10-23 17:02:33+00,2025-08-24 04:37:06.376+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
506bcc84-468e-4059-81e5-76cc2b0ec6d7,Chỉnh nha mắc cài kim loại thông minh độ 2.1,Chỉnh nha MC KL thông minh,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-25 17:02:33+00,2025-09-09 11:13:12.778+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
ffdd38a1-e96b-40ff-bdca-fa0fe39c31b7,Chỉnh nha mắc cài kim loại thông minh độ 2.2,Chỉnh nha MC KL thông minh,Chỉnh nha,,,2 Hàm,37000000,,,,,,,,2018-10-21 17:02:33+00,2025-08-26 01:52:54.939+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
4652437a-6a62-4055-a912-78624827e6f3,Chỉnh nha mắc cài kim loại thông minh độ 2.3,Chỉnh nha MC KL thông minh,Chỉnh nha,,,2 Hàm,40000000,,,,,,,,2018-10-26 17:02:33+00,2025-08-26 01:53:11.688+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
aae7c081-c6c7-4ac7-98bf-17a5d17ab3b0,Chỉnh nha mắc cài kim loại thông minh độ 3,Chỉnh nha MC KL thông minh,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-20 17:02:22+00,2025-09-09 11:13:12.927+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
,,,,,,,,,,,,,,,,,,
ea356a50-4629-44ca-9e0f-d21427ad1284,Chỉnh nha mắc cài kim loại thường độ 0,Chỉnh nha MC KL thường,Chỉnh nha,,,2 Hàm,18000000,,,,,,,,2018-10-20 17:02:23+00,2025-08-27 09:44:28.817+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
ede3e71d-b7f8-43e6-a895-b501c1eecb43,Chỉnh nha mắc cài kim loại thường độ 3,Chỉnh nha MC KL thường,Chỉnh nha,,,2 Hàm,30000000,,,,,,,,2018-10-20 17:02:53+00,2025-08-26 01:51:23.187+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
151b22a3-3b59-4d71-acd5-3bfbd72af3c0,Chỉnh nha mắc cài kim loại thường độ 1,Chỉnh nha MC KL thường,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-20 17:02:25+00,2025-09-09 11:13:12.927+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
a1299def-73c5-4116-b64c-e12a835144b3,Chỉnh nha mắc cài kim loại thường độ 2.1,Chỉnh nha MC KL thường,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-20 17:02:26+00,2025-09-09 11:13:13.01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
df49230d-c96f-4195-9b5b-cdcd008f38b9,Chỉnh nha mắc cài kim loại thường độ 2.2,Chỉnh nha MC KL thường,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-20 17:02:27+00,2025-09-09 11:13:13.103+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
806bdfa6-68e4-4984-9a15-b1c541524d45,Chỉnh nha mắc cài kim loại thường độ 2.3,Chỉnh nha MC KL thường,Chỉnh nha,,,2 Hàm,24000000,,,,,,,,2018-10-20 17:02:52+00,2025-08-26 02:16:32.839+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
fcb18272-5982-43cf-a743-7f553e6334d5,Chỉnh nha mắc cài kim loại thường độ 2.3 1 hàm,Chỉnh nha MC KL thường,Chỉnh nha,,,Từng Hàm,15000000,,,,,,,,2018-10-20 17:00:01+00,2025-08-26 02:25:05.946+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
1b267ef4-c5e4-49a8-bbb2-766ef063d42c,Mắc cài kim loại thường 1 hàm độ 3,Chỉnh nha MC KL thường,Chỉnh nha,,,Từng Hàm,10000000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
,,,,,,,,,,,,,,,,,,
fa4b1d74-174b-40d6-a9cc-b0f710f52c39,Cấy minivit chỉnh nha,Khí cụ chỉnh nha,Chỉnh nha,,,Cái,2000000,,,,,,,,2018-10-21 00:01:56+00,2025-08-24 04:17:24.384+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
0e520be8-c8b6-4302-9331-73804593a009,Hàm nong Hawley (có ốc nong),Khí cụ chỉnh nha,Chỉnh nha,,,Từng Hàm,2500000,,,,,,,,2018-10-20 17:02:04+00,2025-08-26 02:07:33.822+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
f6d548a7-c831-47d3-a2b0-824165e7566b,Hàm nong nhanh RPE,Khí cụ chỉnh nha,Chỉnh nha,,,Từng Hàm,5000000,,,,,,,,2018-10-20 17:02:05+00,2025-08-26 02:07:48.891+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
af6f9609-93c1-4fae-a0c6-a91d1c0c487c,Hàm nong Quadhelix,Khí cụ chỉnh nha,Chỉnh nha,,,Từng Hàm,3000000,,,,,,,,2018-10-20 17:02:06+00,2025-08-26 02:07:56.562+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
157ab59b-4d34-4a87-aaec-a349d1f73838,Khí cụ 2x4,Khí cụ chỉnh nha,Chỉnh nha,,,Cái,10000000,,,,,,,,2018-10-20 17:02:02+00,2025-08-24 04:16:45.514+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
697eaef8-a28b-4448-a78a-0f9ceaac3c02,Khí cụ chức năng Myobrace,Khí cụ chỉnh nha,Chỉnh nha,,,Cái,5000000,,,,,,,,2018-10-20 17:02:01+00,2025-08-26 02:07:03.855+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
f62a6203-044e-4251-8de2-833d98931111,Khí cụ chức năng thiết kế riêng,Khí cụ chỉnh nha,Chỉnh nha,,,Cái,10000000,,,,,,,,2018-10-20 17:02:00+00,2025-08-26 02:06:55.012+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
5c9b1a9b-fd2f-40ba-b14d-e94993012994,Khí cụ Facemask,Khí cụ chỉnh nha,Chỉnh nha,,,Cái,10000000,,,,,,,,2018-10-20 17:01:59+00,2025-08-26 02:06:45.917+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
14974eb7-2fa0-485e-95b5-13134113c1d4,Khí cụ Headgear,Khí cụ chỉnh nha,Chỉnh nha,,,Cái,10000000,,,,,,,,2018-10-20 17:01:58+00,2025-08-26 02:06:35.807+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
4dd6410f-fe0f-45a2-ac75-dc60bf719aa9,Khí cụ TwinBlock,Khí cụ chỉnh nha,Chỉnh nha,,,Từng Hàm,2000000,,,,,,,,2018-10-20 17:01:57+00,2025-08-26 02:06:23.347+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
,,,,,,,,,,,,,,,,,,
97d6b2ea-3de1-4faf-b4f1-5b9d8932b5d5,Chỉnh nha mắc cài mặt lưỡi hai hàm độ 0,Chỉnh nha mắc cài mặt lưỡi hai hàm,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-20 17:02:55+00,2025-09-09 11:13:13.178+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
ec1f38b3-20cb-4db8-af02-e00882ce7da2,Chỉnh nha mắc cài mặt lưỡi hai hàm độ 1,Chỉnh nha mắc cài mặt lưỡi hai hàm,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-20 17:02:56+00,2025-09-09 11:13:13.279+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
e08d3156-ae38-423f-9b83-58d40213dcda,Chỉnh nha mắc cài mặt lưỡi hai hàm độ 2.1,Chỉnh nha mắc cài mặt lưỡi hai hàm,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-20 17:02:57+00,2025-09-09 11:13:13.379+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
1d22dd01-db3f-4d4d-a262-25f306ff0ffc,Chỉnh nha mắc cài mặt lưỡi hai hàm độ 2.2,Chỉnh nha mắc cài mặt lưỡi hai hàm,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-20 17:02:46+00,2025-09-09 11:13:13.463+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
11a6102d-fc98-4b7a-a38c-8d4ac1546658,Chỉnh nha mắc cài mặt lưỡi hai hàm độ 2.3,Chỉnh nha mắc cài mặt lưỡi hai hàm,Chỉnh nha,,,2 Hàm,53000000,,,,,,,,2018-10-20 17:02:47+00,2025-08-26 02:18:37.396+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
1b368152-470f-4bc3-8052-b7804f688f82,Chỉnh nha mắc cài mặt lưỡi hai hàm độ 3,Chỉnh nha mắc cài mặt lưỡi hai hàm,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-20 17:02:49+00,2025-09-09 11:13:13.625+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
,,,,,,,,,,,,,,,,,,
19268fd7-c179-426e-8157-0a924bb9f70d,Chỉnh nha mắc cài mặt lưỡi hàm trên độ 0,Chỉnh nha mắc cài mặt lưỡi hàm trên,Chỉnh nha,,,2 Hàm,25000000,,,,,,,,2018-10-20 17:02:50+00,2025-08-26 02:18:31.624+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
498e8083-1f32-4a2a-bfc3-fd47496b4aaa,Chỉnh nha mắc cài mặt lưỡi hàm trên độ 1,Chỉnh nha mắc cài mặt lưỡi hàm trên,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-20 17:02:51+00,2025-09-09 11:13:13.625+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
29701731-5c35-4a2b-97b2-c8055ab6f8f8,Chỉnh nha mắc cài mặt lưỡi hàm trên độ 2.1,Chỉnh nha mắc cài mặt lưỡi hàm trên,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-20 17:02:40+00,2025-09-09 11:13:13.79+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
29701731-5c35-4a2b-97b2-c8055ab6f8f9,Chỉnh nha mắc cài mặt lưỡi hàm trên độ 2.2,Chỉnh nha mắc cài mặt lưỡi hàm trên,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-20 17:02:40+00,2025-09-09 11:13:13.704+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
b62f915c-3e4e-47cd-a829-177aab238c03,Chỉnh nha mắc cài mặt lưỡi hàm trên độ 2.3,Chỉnh nha mắc cài mặt lưỡi hàm trên,Chỉnh nha,,,2 Hàm,40000000,,,,,,,,2018-10-20 17:02:41+00,2025-08-26 02:18:42.721+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
e9a77203-9953-4bea-a543-ed90764534bd,Chỉnh nha mắc cài mặt lưỡi hàm trên độ 3,Chỉnh nha mắc cài mặt lưỡi hàm trên,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-20 17:02:43+00,2025-09-09 11:13:13.99+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
,,,,,,,,,,,,,,,,,,
4a91d2e6-ce2b-46c7-80d3-830ffd79c191,Chỉnh nha mắc cài sứ thông minh độ 0,Chỉnh nha mắc cài sứ thông minh,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-20 17:02:44+00,2025-09-09 11:13:13.901+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
37c302d2-6e9e-4c80-a058-c4eba8f36a8f,Chỉnh nha mắc cài sứ thông minh độ 1,Chỉnh nha mắc cài sứ thông minh,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-20 17:02:45+00,2025-09-09 11:13:14.075+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
d9bcfe6e-7fb3-4860-ada3-e9d5a01237e6,Chỉnh nha mắc cài sứ thông minh độ 2.1,Chỉnh nha mắc cài sứ thông minh,Chỉnh nha,,,2 Hàm,50000000,,,,,,,,2018-10-20 17:02:34+00,2025-08-26 02:18:48.262+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
84b02cca-c282-49de-bb84-5efd7825e0a1,Chỉnh nha mắc cài sứ thông minh độ 2.2,Chỉnh nha mắc cài sứ thông minh,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-20 17:02:35+00,2025-09-09 11:13:14.16+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
37c26e61-b35f-44fe-b4b6-4f895253b0ec,Chỉnh nha mắc cài sứ thông minh độ 2.3,Chỉnh nha mắc cài sứ thông minh,Chỉnh nha,,,2 Hàm,55000000,,,,,,,,2018-10-20 17:02:37+00,2025-08-26 02:18:02.216+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
0dcbb524-487f-4e86-ab92-19793cdf78cc,Chỉnh nha mắc cài sứ thông minh độ 3,Chỉnh nha mắc cài sứ thông minh,Chỉnh nha,,,2 Hàm,0,,,,,0,1,,2018-10-20 17:02:38+00,2025-09-09 11:13:14.293+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
,,,,,,,,,,,,,,,,,,
07ba52d3-fb24-4b43-9e90-754a2d482f3f,Chỉnh nha mắc cài sứ thường độ 0,Chỉnh nha mắc cài sứ thường,Chỉnh nha,,,2 Hàm,20000000,,,,,,,,2018-10-20 17:02:39+00,2025-08-26 02:18:54.278+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
ba8a8dfe-4f26-462e-bc3f-a50574472b2f,Chỉnh nha mắc cài sứ thường độ 1,Chỉnh nha mắc cài sứ thường,Chỉnh nha,,,2 Hàm,24000000,,,,,,,,2018-10-20 17:03:11+00,2025-08-26 02:18:06.626+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
04bcd594-27e8-4548-9237-79f02d67c8bd,Chỉnh nha mắc cài sứ thường độ 2.1,Chỉnh nha mắc cài sứ thường,Chỉnh nha,,,2 Hàm,30000000,,,,,,,,2018-10-20 17:03:12+00,2025-08-26 02:18:11.452+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
d022b20b-c947-4f29-9a3b-705081a9a864,Chỉnh nha mắc cài sứ thường độ 2.2,Chỉnh nha mắc cài sứ thường,Chỉnh nha,,,2 Hàm,36000000,,,,,,,,2018-10-20 17:03:13+00,2025-08-26 02:18:16.132+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
e75df66b-f9b5-41a0-98fe-2436dc928bf7,Chỉnh nha mắc cài sứ thường độ 2.3,Chỉnh nha mắc cài sứ thường,Chỉnh nha,,,2 Hàm,0,,,,,,,,2018-10-20 17:03:14+00,2025-08-26 02:18:20.843+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
6ec64bc6-50cb-425f-8aa9-a0bd469a5a2b,Chỉnh nha mắc cài sứ thường độ 3,Chỉnh nha mắc cài sứ thường,Chỉnh nha,,,2 Hàm,38000000,,,,,,,,2018-10-20 17:03:15+00,2025-08-26 02:18:25.709+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
,,,,,,,,,,,,,,,,,,
8eaeed80-34b0-4656-af76-ab9c34a5c62c,Chỉnh nha tạo khoảng cho IPL 1 nửa hàm,,Chỉnh nha,,,Từng Hàm,5000000,,,,,,,,2018-10-20 17:03:04+00,2025-08-26 01:52:26.1+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
29d13104-a86b-4cd9-be4e-b1199297c3b1,Hàm duy trì Clear Correct,,Chỉnh nha,,,Cặp,3000000,,,,,,,,2018-10-20 17:00:01+00,2025-08-26 02:22:26.475+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
1e29370b-5cc3-450c-a343-df021961f28d,Khí cụ Trainer,,Chỉnh nha,,,Răng,0,,,,,,,,2018-10-20 17:00:01+00,2025-08-26 02:24:41.13+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
2d2ec9f1-11c3-474c-a8fd-2cf72d7ee37d,Máng duy trì chỉnh nha,,Chỉnh nha,,,Cặp,500000,,,,,,,,2018-10-20 17:02:03+00,2025-08-26 02:07:22.677+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
029f7888-ee95-4af1-b264-5ebfcad9b8d2,Mắc cài sứ độ 3,,Chỉnh nha,,,Răng,5000000,,,,,,,,2018-10-20 17:00:01+00,2025-08-26 02:24:32.717+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
ec70ac2d-d94d-4ce5-909a-08b83110fc64,Hàm duy trì hawley,,,,,Từng Hàm,500000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
,,,,,,,,,,,,,,,,,,
36645d64-e051-48db-9d0c-705ae9e134a3,Bàn chải chỉnh nha CURAPROX,,Sản phẩm,,,Cái,105000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
ccbbf048-3762-44e3-a33e-878461725876,Bàn chải điện UK,,Sản phẩm,,,Máy,200000,,,,,,,,2018-10-20 17:00:01+00,2018-10-20 17:00:01+00,cd66e9e7-8f58-4608-830e-41501f42e16f,cd66e9e7-8f58-4608-830e-41501f42e16f
